year,company,industry,결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PBR,부채율,매출증가,영익률,지배ROE,매출이익
16,동부제철,철강,16년12월(4Q),14550,1263,6084,136,-877,515,62342,0.78,2136.01,15.26,2.24,-208.57,8.81
16,동부제철,철강,16년09월(3Q),14850,2136,6022,295,139,854,106104,0.47,1264.04,2.98,4.9,26.6,10.99
16,동부제철,철강,16년06월(2Q),16600,2029,5835,635,251,1308,100858,0.55,1305.21,0.35,10.88,52.85,17.33
16,동부제철,철강,16년03월(1Q),2500,1799,5338,370,-240,497,403372,0.24,1459.45,-14.81,6.92,-106.25,13.97
15,동부제철,철강,15년12월(4Q),5240,34,5279,99,107,1042,3943,51.61,84510.24,-19.85,1.88,-215.703333333333,11.15
15,동부제철,철강,15년09월(3Q),4180,-8,5848,397,78,862,-7409,19.9033333333333,33842.7866666667,-18.73,6.78,233.83,13.49
15,동부제철,철강,15년06월(2Q),3830,348,5815,284,-230,-311,71917,2.07,8797.42,-30.57,4.89,-371.04,11.15
15,동부제철,철강,15년03월(1Q),5900,388,6266,6,-436,-689,38001,6.03,8220.7,-22.52,0.09,-509.9,7.04
14,동부제철,철강,14년12월(4Q),1405,695,6586,-1026,-681,-1644,314905,0.75,4783.09,-10.13,-15.58,-454.74,0.59
14,동부제철,철강,14년09월(3Q),1725,825,7196,-149,-11218,252,349648,0.83,4338.17,-14.39,-2.08,-728.24,5.32
14,동부제철,철강,14년06월(2Q),1740,11957,8375,-138,-280,466,5133113,0.06,306.82,-2.99,-1.64,-9.32,4.83
14,동부제철,철강,14년03월(1Q),3810,12599,8087,-288,-633,607,5823475,0.11,306.86,-12.85,-3.56,-21.2,2.87
13,동부제철,철강,13년12월(4Q),2685,13267,7329,116,-404,-187,6152587,0.07,295.07,-13.09,1.59,-12.94,6.97
13,동부제철,철강,13년09월(3Q),2670,13479,8406,-147,-186,479,6365395,0.07,288.1,-16.11,-1.75,-6.65,4.29
13,동부제철,철강,13년06월(2Q),2600,13690,8633,129,-373,930,6374282,0.07,288.13,-23.23,1.5,-11.93,7.35
13,동부제철,철강,13년03월(1Q),3490,14052,9280,69,-442,-484,6666175,0.09,267.59,-4.76,0.74,-13.18,6.54
12,동부제철,철강,12년12월(4Q),3950,14727,8433,267,46,202,6893290,0.1,263.05,-14.53,3.17,0.62,9.01
12,동부제철,철강,12년09월(3Q),5150,14378,10020,-181,-380,1029,6842756,0.13,270.34,-5.44,-1.81,-10.92,3.98
12,동부제철,철강,12년06월(2Q),4570,14813,11245,269,-271,1713,7056720,0.11,263.63,-0.91,2.39,-7.53,7.89
12,동부제철,철강,12년03월(1Q),6520,15190,9744,-185,-496,1227,7242050,0.15,252.9,-9.64,-1.9,-13.49,3.74
19,두산인프라코어,기계,19년09월(3Q),6300,43415,18567,1546,533,-817,10887,0.58,170.12,0.59,8.32,3.35,22.47
19,두산인프라코어,기계,19년06월(2Q),6220,42437,22000,2972,1728,2268,10606,0.59,176.24,2.61,13.51,21.98,25.52
19,두산인프라코어,기계,19년03월(1Q),7050,39917,21826,2500,1307,157,9850,0.72,203.81,11.53,11.46,17.95,23.69
18,두산인프라코어,기계,18년12월(4Q),7590,38208,17833,1420,211,2770,9209,0.82,188.66,8.19,7.96,-1.83,22.03
18,두산인프라코어,기계,18년09월(3Q),9800,35612,18458,1915,887,2962,9072,1.08,209.81,16.49,10.37,11.02,23.12
18,두산인프라코어,기계,18년06월(2Q),9640,35217,21441,2731,1428,1681,8934,1.08,213.4,20.91,12.74,21.94,23.7
18,두산인프라코어,기계,18년03월(1Q),9670,33418,19569,2416,1414,965,8367,1.16,225.6,25.31,12.34,25.11,23.82
17,두산인프라코어,기계,17년12월(4Q),8690,31732,16484,1538,615,2539,7662,1.13,223.84,19.83,9.33,-3.13,22.75
17,두산인프라코어,기계,17년09월(3Q),8210,37598,15845,1439,772,1076,11044,0.74,197.23,21.69,9.08,9.31,22.84
17,두산인프라코어,기계,17년06월(2Q),8450,35434,17734,2147,836,363,10343,0.82,192.51,9.58,12.11,11.77,24.57
17,두산인프라코어,기계,17년03월(1Q),9420,32458,15616,1484,743,2678,9437,1,207.39,8.93,9.5,10.31,23.7
16,두산인프라코어,기계,16년12월(4Q),8820,34484,13755,1003,-2272,2180,9932,0.89,190.77,-0.49,7.3,-42.57,22.69
16,두산인프라코어,기계,16년09월(3Q),7890,31524,13021,1058,357,1037,10587,0.75,204.32,-8.95,8.12,7.68,23.14
16,두산인프라코어,기계,16년06월(2Q),6810,33179,16183,1735,2278,1482,11071,0.62,211.41,-0.24,10.72,36.33,23.75
16,두산인프라코어,기계,16년03월(1Q),6510,32147,14336,1112,796,431,10104,0.64,250.46,-6.31,7.76,9.14,22.83
15,두산인프라코어,기계,15년12월(4Q),4695,31030,13824,-1939,-6130,2488,9744,0.48,266.85,-30.02,-14.02,-98.9,18.07
15,두산인프라코어,기계,15년09월(3Q),6570,37729,14301,-155,-2121,6,12464,0.53,227.03,-20.15,-1.08,-32.2,19.21
15,두산인프라코어,기계,15년06월(2Q),9800,31327,16223,765,95,10,12815,0.76,280.49,-23.23,4.71,1,22.03
15,두산인프라코어,기계,15년03월(1Q),11900,30084,15301,378,-439,-137,12362,0.96,292.93,-15.41,2.47,-6.71,21.94
14,두산인프라코어,기계,14년12월(4Q),9720,32883,19755,1083,-816,1726,13493,0.72,263.64,4.72,5.48,-9.14,22.22
14,두산인프라코어,기계,14년09월(3Q),11100,34552,17910,1004,246,913,14142,0.78,247.9,-4.7,5.6,2.7,22.46
14,두산인프라코어,기계,14년06월(2Q),12950,34254,21133,1455,792,-311,14022,0.92,245.1,-3.13,6.88,11.36,21.85
14,두산인프라코어,기계,14년03월(1Q),13700,35555,18088,989,18,-15,14477,0.95,240.2,1.09,5.47,0.5,22.65
13,두산인프라코어,기계,13년12월(4Q),12600,35490,18865,882,-254,2129,14398,0.88,223.51,6.22,4.67,-5.26,21.41
13,두산인프라코어,기계,13년09월(3Q),15700,29214,18795,1030,208,1839,14099,1.11,305.41,1.08,5.48,3.6,21.58
13,두산인프라코어,기계,13년06월(2Q),10700,30695,21816,1212,-194,632,14797,0.72,305.97,-6.48,5.55,-3.59,21.37
13,두산인프라코어,기계,13년03월(1Q),15800,29874,17893,572,-770,219,14462,1.09,303.13,-18.31,3.2,-10.85,20.77
12,두산인프라코어,기계,12년12월(4Q),17000,30088,17760,-253,1046,-4085,14569,1.17,283.71,-12.96,-1.43,13.38,17.91
12,두산인프라코어,기계,12년09월(3Q),19000,25370,18594,365,240,1124,12337,1.54,376.16,-4.5,1.96,4.49,19.41
12,두산인프라코어,기계,12년06월(2Q),18350,25624,23327,1671,1941,-1032,12471,1.47,377.56,3.04,7.16,34.47,21.34
12,두산인프라코어,기계,12년03월(1Q),21800,23418,21903,1841,705,-511,11232,1.94,424.5,-0.97,8.41,14.71,22.98
19,롯데관광개발,여행사,19년09월(3Q),11200,3110,137,-85,-92,-390,4547,2.46,77.6,-31.3,-62.22,-11.64,17.24
19,롯데관광개발,여행사,19년06월(2Q),13000,3137,230,11,75,-124,4586,2.83,59.73,1.18,4.7,9.58,42.96
19,롯데관광개발,여행사,19년03월(1Q),12600,3062,173,-11,-1,-59,4488,2.81,67.18,2.85,-6.55,-0.05,35.72
18,롯데관광개발,여행사,18년12월(4Q),14550,2809,166,-25,-29,-14,4353,3.34,80.38,-4.03,-15.11,-6.56,30.78
18,롯데관광개발,여행사,18년09월(3Q),15600,647,200,4,1,-2,1384,11.27,406.33,18.76,1.79,0.81,40.61
18,롯데관광개발,여행사,18년06월(2Q),21550,624,227,43,-1104,-7,1346,14.49,370.62,1.81,18.84,-359.08,50.44
18,롯데관광개발,여행사,18년03월(1Q),15600,1728,168,9,3,44,3537,3.99,135.85,31.22,5.21,0.74,43.05
17,롯데관광개발,여행사,17년12월(4Q),10800,1725,173,4,-14,-35,3529,2.77,132.97,43.58,2.18,-3.34,43.3
17,롯데관광개발,여행사,17년09월(3Q),8090,1741,168,12,10,60,3563,2.05,140.52,20.57,7.1,2.43,44.96
17,롯데관광개발,여행사,17년06월(2Q),8170,1699,223,31,34,-6,3476,2.13,118.37,61.16,13.79,8.25,42.14
17,롯데관광개발,여행사,17년03월(1Q),7380,1665,128,4,3,45,3405,1.96,122.7,21.41,3.21,0.75,51.86
16,롯데관광개발,여행사,16년12월(4Q),7360,1661,120,3,-11,-25,3399,1.96,118.03,8.8,2.71,-2.51,52.95
16,롯데관광개발,여행사,16년09월(3Q),9350,1678,139,14,12,37,3432,2.47,59.58,34.17,10.08,3,53.35
16,롯데관광개발,여행사,16년06월(2Q),12200,1666,139,21,20,1,3407,2.16,57.76,15.47,15.44,4.88,56.16
16,롯데관광개발,여행사,16년03월(1Q),12550,1646,105,-6,-6,18,3366,2.25,57.7,-6.02,-5.49,-1.64,53.52
15,롯데관광개발,여행사,15년12월(4Q),12750,1652,111,7,-251,-25,3380,2.28,50.7,6.61,6.23,-79.72,53.53
15,롯데관광개발,여행사,15년09월(3Q),17050,902,104,-5,-4,46,2250,4.57,69.48,-12.53,-4.54,-1.79,51.58
15,롯데관광개발,여행사,15년06월(2Q),18650,907,120,6,-253,-46,2262,4.97,60.44,10.58,4.75,-99.85,50.58
15,롯데관광개발,여행사,15년03월(1Q),16500,1160,112,8,9,23,2907,3.42,30.14,21.78,6.71,3.31,56.8
14,롯데관광개발,여행사,14년12월(4Q),13950,1151,104,8,6,-9,2883,2.92,26.24,0.51,7.82,1.7,57.77
14,롯데관광개발,여행사,14년09월(3Q),13350,1148,119,12,15,34,2877,2.8,27.77,-5.25,9.81,5.4,52.95
14,롯데관광개발,여행사,14년06월(2Q),13800,1132,108,-16,-6,-18,2839,2.93,25.04,6.39,-14.65,-2.07,36.6
14,롯데관광개발,여행사,14년03월(1Q),20350,1138,92,-9,-7,2,2853,4.3,25.19,-23.6,-9.91,-2.28,51.76
13,롯데관광개발,여행사,13년12월(4Q),8080,1145,103,8,-14,-20,2870,1.7,21.22,-24.77,8.11,-5.07,55.84
13,롯데관광개발,여행사,13년09월(3Q),8230,1164,125,18,25,9,2921,1.7,23.13,-23.17,14.06,8.98,58.78
13,롯데관광개발,여행사,13년06월(2Q),8100,1138,102,-10,-28,-25,2854,2.01,24.59,-31.52,-10.26,-19.37,51.23
13,롯데관광개발,여행사,13년03월(1Q),8100,63,120,5.33333333333333,-21,-45,276,20.75,2167.85,-2.55,0.02,-143.09,63.51
12,롯데관광개발,여행사,12년12월(4Q),12150,86,137,8,-758,-31,407,21.14,1557.66,-9.11,5.61,-7.7,61.93
12,롯데관광개발,여행사,12년09월(3Q),11950,823,121,22,5,34,4682,1.81,165.62,-10.48,17.81,2.51,58.41
12,롯데관광개발,여행사,12년06월(2Q),10150,817,108,-9,-25,3,4645,1.55,166.88,-2.01,-7.88,-11.79,42.2
12,롯데관광개발,여행사,12년03월(1Q),14400,846,83,-16,-30,-46,4812,2.12,152.7,-14.84,-18.86,-13.82,45.49
19,롯데케미칼,화학,19년09월(3Q),236000,142188,39400,3146,2141,1920,389588,0.61,49.85,-7.24,7.98,6.21,13.35
19,롯데케미칼,화학,19년06월(2Q),252500,137918,40346,3461,2713,1405,378320,0.67,56.48,-6.83,8.58,8.13,13.73
19,롯데케미칼,화학,19년03월(1Q),290500,135012,37218,2957,2237,4498,369597,0.79,57.89,-9.74,7.94,6.84,13.26
18,롯데케미칼,화학,18년12월(4Q),277000,135443,38440,1004,654,1805,371541,0.75,53.56,-4.73,2.61,1.95,7.77
18,롯데케미칼,화학,18년09월(3Q),278000,135005,42476,5036,4543,3683,370221,0.75,59.26,6.45,11.86,13.91,16.71
18,롯데케미칼,화학,18년06월(2Q),348000,131185,43302,7013,5790,3626,359271,0.97,58.54,12.38,16.2,18.56,20.62
18,롯데케미칼,화학,18년03월(1Q),433000,124105,41232,6620,5432,4696,339128,1.28,64.64,3.18,16.06,18.24,20.66
17,롯데케미칼,화학,17년12월(4Q),368000,122548,40350,7165,4967,10108,335215,1.1,59.54,9.9,17.76,16.63,23.24
17,롯데케미칼,화학,17년09월(3Q),378000,120156,39902,7662,6310,7772,327571,1.15,55,16.45,19.2,22.81,24.89
17,롯데케미칼,화학,17년06월(2Q),344000,104243,38533,6322,5155,5870,303054,1.14,64.64,11.98,16.41,20.42,21.93
17,롯데케미칼,화학,17년03월(1Q),370500,98339,39960,8148,6414,7541,285857,1.3,70.19,48.85,20.39,26.73,25.45
16,롯데케미칼,화학,16년12월(4Q),369000,94008,36714,7335,5798,6443,273173,1.35,68.78,35.96,19.98,25.94,25.92
16,롯데케미칼,화학,16년09월(3Q),298000,85247,34266,6432,4514,6771,247732,1.2,68,12.91,18.77,21.6,24.43
16,롯데케미칼,화학,16년06월(2Q),283000,82400,34411,6939,4603,8723,239465,1.18,69.46,8.26,20.17,23.06,25.89
16,롯데케미칼,화학,16년03월(1Q),341500,77730,26845,4736,3457,5070,225906,1.51,49.18,-4.11,17.64,18.14,21.85
15,롯데케미칼,화학,15년12월(4Q),243500,75556,27004,3089,1713,5185,219538,1.11,51.78,-22.74,11.44,9.18,16.11
15,롯데케미칼,화학,15년09월(3Q),270000,74400,30347,4845,2394,6452,216141,1.25,52.38,-18.16,15.96,13.29,19.54
15,롯데케미칼,화학,15년06월(2Q),289000,70742,31786,6398,4602,6475,205483,1.41,56.26,-15.95,20.13,27.12,23.54
15,롯데케미칼,화학,15년03월(1Q),203500,65639,27996,1780,1198,7844,190608,1.07,57.02,-27.72,6.36,7.45,10.39
14,롯데케미칼,화학,14년12월(4Q),160000,64690,34954,560,-565,1847,187805,0.85,59.57,-14.06,1.6,-3.47,5.09
14,롯데케미칼,화학,14년09월(3Q),140500,64426,37083,1422,1007,1149,187069,0.75,68.58,-8.19,3.83,6.41,6.74
14,롯데케미칼,화학,14년06월(2Q),184500,62665,37820,843,517,2332,181911,1.01,65.11,-9.11,2.23,3.37,5.14
14,롯데케미칼,화학,14년03월(1Q),188000,63266,38734,683,478,-2243,183577,1.02,68.4,-7.14,1.76,3.1,4.6
13,롯데케미칼,화학,13년12월(4Q),232000,62945,40672,1287,-57,3321,182525,1.27,69.79,2.4,3.16,-0.26,5.69
13,롯데케미칼,화학,13년09월(3Q),198500,63546,40393,1717,1531,1375,184215,1.08,78.5,-2.24,4.25,9.65,6.89
13,롯데케미칼,화학,13년06월(2Q),143000,63462,41612,696,248,419,183850,0.78,72.81,5.38,1.67,1.63,4.25
13,롯데케미칼,화학,13년03월(1Q),198000,62381,41712,1174,1137,-1522,180794,1.1,77.88,8.33,2.82,7.48,5.39
12,롯데케미칼,화학,12년12월(4Q),245500,60841,39718,198,-88,743,176320,1.39,70.48,6.71,0.5,0.13,2.99
12,롯데케미칼,화학,12년09월(3Q),265500,63366,41319,1963,1574,2275,177264,1.5,72,1.07,4.75,11.29,7.36
12,롯데케미칼,화학,12년06월(2Q),236500,62361,39488,-476,-142,-1746,173988,1.36,72.51,-0.02,-1.21,-0.91,1.6
12,롯데케미칼,화학,12년03월(1Q),336500,62457,38504,2033,1818,-243,174158,1.93,74.19,-2.27,5.28,12.16,7.99
19,메가스터디,사교육,19년09월(3Q),11350,3024,360,31,83,54,23509,0.48,25.03,7.01,8.58,10.61,53.6
19,메가스터디,사교육,19년06월(2Q),11550,2941,392,36,52,-31,22921,0.5,25.92,1.17,9.31,5.94,53.11
19,메가스터디,사교육,19년03월(1Q),12100,2890,377,17,31,78,22602,0.54,32.33,2.28,4.62,4.52,51.16
18,메가스터디,사교육,18년12월(4Q),9860,2913,253,-62,49,116,22764,0.43,25.75,8.3,-24.3,11.83,43.37
18,메가스터디,사교육,18년09월(3Q),13550,2846,336,28,57,-17,22018,0.62,22.31,5.4,8.36,7.91,54.39
18,메가스터디,사교육,18년06월(2Q),19950,2782,387,66,70,41,21560,0.93,23.98,7.32,17.06,8.59,57.09
18,메가스터디,사교육,18년03월(1Q),34650,2717,368,31,63,91,21165,0.55,27.88,-9.43,8.37,8.54,52.52
17,메가스터디,사교육,17년12월(4Q),31600,2715,234,-100,-80,67,21133,0.5,24.34,-26.83,-42.8,-8.98,30.15
17,메가스터디,사교육,17년09월(3Q),31050,2824,319,-13,19,-31,21542,0.49,17.51,-23.17,-3.95,1.75,48.02
17,메가스터디,사교육,17년06월(2Q),30900,2812,361,6,30,-20,21438,0.49,20.71,-8.95,1.77,3.17,49.87
17,메가스터디,사교육,17년03월(1Q),31600,2761,407,-27,-4,74,21239,0.5,31.78,9.78,-6.58,1.32,52.4
16,메가스터디,사교육,16년12월(4Q),33650,2816,320,-82,-74,51,21418,0.53,27.86,-77.04,-25.54,-7.27,44.66
16,메가스터디,사교육,16년09월(3Q),32750,2900,415,19,21,53,22087,0.5,21.67,22.36,4.62,2.7,55.24
16,메가스터디,사교육,16년06월(2Q),33200,2856,396,32,20,1,21974,0.51,20.63,-1.23,8.02,1.13,53.02
16,메가스터디,사교육,16년03월(1Q),38800,2834,371,4,15,53,21898,0.6,23.51,3.01,1.1,1.49,51.3
15,메가스터디,사교육,15년12월(4Q),41450,2877,1393,158,164,872,22054,0.63,23.17,393.14,11.34,19.89,30.1
15,메가스터디,사교육,15년09월(3Q),38950,2595,339,23,17,7,21091,0.62,58.09,-4.51,6.77,1.63,59.85
15,메가스터디,사교육,15년06월(2Q),38650,2594,401,69,1003,-135,20887,0.62,51.23,8.19,17.18,211.88,57.35
15,메가스터디,사교육,15년03월(1Q),67600,1564,360,36,22,85,8238,1.38,285.11,0.5,9.94,2.07,56.41
14,메가스터디,사교육,14년12월(4Q),53300,4228,283,-25,-28,-105,22439,0.4,35.91,-51.79,-9.02,-1.27,53.17
14,메가스터디,사교육,14년09월(3Q),67900,4257,356,45,170,33,22529,0.51,30.44,-60.64,12.7,15.87,57.06
14,메가스터디,사교육,14년06월(2Q),60400,4078,371,60,173,69,21650,0.47,31.88,-57.93,16.25,16.48,57.55
14,메가스터디,사교육,14년03월(1Q),71200,3903,358,24,86,163,20817,0.58,37.53,-55.12,6.58,8.98,54.2
13,메가스터디,사교육,13년12월(4Q),77900,3927,586,-40,-49,23,21015,0.63,23.94,-5.02,-6.79,-4.43,60.38
13,메가스터디,사교육,13년09월(3Q),76000,3986,903,212,176,106,21319,0.6,20.37,-3,23.47,17.08,62.31
13,메가스터디,사교육,13년06월(2Q),61700,3798,882,199,170,-9,20461,0.51,24.42,-0.42,22.59,17.27,61.04
13,메가스터디,사교육,13년03월(1Q),71000,3634,798,131,115,357,19675,0.61,37.61,-5.7,16.37,12.25,58.49
12,메가스터디,사교육,12년12월(4Q),78600,3701,617,3,21,-32,20116,0.66,25.7,-12.09,0.41,17.3166666666667,58.78
12,메가스터디,사교육,12년09월(3Q),74000,3486,667,203,178,292,19585,0.64,19.91,-13.6,30.46,20.98,63.42
12,메가스터디,사교육,12년06월(2Q),78000,3308,605,140,119,-33,18637,0.71,19.12,-13.07,23.13,14.7,61.31
12,메가스터디,사교육,12년03월(1Q),116800,3189,576,125,132,238,18006,1.09,33.39,-9.6,21.69,16.27,59.7
19,모두투어,여행사,19년09월(3Q),15200,1577,693,-22,-1,66,8417,1.81,136.04,-28.48,-3.17,-0.1,79.78
19,모두투어,여행사,19년06월(2Q),19700,1590,706,-2,-8,-78,8425,2.34,141.4,-14.45,-0.27,-2.03,84.82
19,모두투어,여행사,19년03월(1Q),23100,1622,923,91,83,129,8479,2.72,119.39,-15.43,9.9,24.29,80.39
18,모두투어,여행사,18년12월(4Q),24100,1612,764,4,7,112,8402,2.87,107.57,-22.33,0.46,2.97,82.76
18,모두투어,여행사,18년09월(3Q),25150,1596,969,27,12,88,8294,3.03,106.86,-2.31,2.82,3.52,69.18
18,모두투어,여행사,18년06월(2Q),27200,1625,826,41,26,64,8236,3.3,113.21,-1.88,4.91,7.88,82.34
18,모두투어,여행사,18년03월(1Q),39350,1625,1092,95,77,80,8097,4.86,110.83,20.74,8.68,22.91,73.09
17,모두투어,여행사,17년12월(4Q),30500,1644,983,75,50,125,8196,3.72,113.2,66.51,7.59,14.52,73.86
17,모두투어,여행사,17년09월(3Q),24250,1558,992,81,58,128,7905,3.07,106.54,54.46,8.21,18.3,70.3
17,모두투어,여행사,17년06월(2Q),31650,1250,841,73,60,98,7606,4.16,87.43,55,8.71,21.27,76.42
17,모두투어,여행사,17년03월(1Q),38650,1038,904,110,81,31,7009,3.68,107.16,51.86,12.18,31.21,78.48
16,모두투어,여행사,16년12월(4Q),28950,1027,591,38,25,61,6983,2.77,104.94,11.63,6.46,10.97,94.89
16,모두투어,여행사,16년09월(3Q),28800,1042,642,83,68,125,6838,2.81,92.9,24.78,12.97,26.59,95.53
16,모두투어,여행사,16년06월(2Q),27700,1011,543,37,33,51,6485,2.85,87.92,9.43,6.75,14.23,94.81
16,모두투어,여행사,16년03월(1Q),30100,979,595,43,33,80,6302,3.19,87.8,18.22,7.26,14.2,95.88
15,모두투어,여행사,15년12월(4Q),33700,997,529,17,2,-123,6359,3.53,83.1,29.43,3.23,1.12,95.93
15,모두투어,여행사,15년09월(3Q),38350,1050,515,33,30,258,6349,4.03,76.75,9.47,6.48,12.44,96.29
15,모두투어,여행사,15년06월(2Q),33200,1020,496,52,40,-72,6177,3.59,65.12,36.1,10.4,16.47,95.63
15,모두투어,여행사,15년03월(1Q),33100,1173,504,63,56,-93,5962,3.7,90.82,24.76,12.42,22.79,96.09
14,모두투어,여행사,14년12월(4Q),24200,1091,409,45,39,61,5975,2.7,105.66,13.71,10.96,14.56,94.83
14,모두투어,여행사,14년09월(3Q),22500,1053,470,70,32,136,5796,2.59,107.44,6.98,14.9,18.61,98.04
14,모두투어,여행사,14년06월(2Q),23700,944,364,21,18,-3,5549,2.85,106.75,19.18,5.85,10.05,98.78
14,모두투어,여행사,14년03월(1Q),24450,936,404,30,51,100,5469,2.98,75.22,10.6,7.43,23.36,99.05
13,모두투어,여행사,13년12월(4Q),22950,898,359,38,41,-76,5516,2.78,69.68,4.74,10.64,17.73,98.97
13,모두투어,여행사,13년09월(3Q),24200,864,439,72,62,146,5296,3.05,89.43,8.04,16.36,31.92,99.14
13,모두투어,여행사,13년06월(2Q),26600,811,306,52.6666666666667,8,52,4947,3.59,89.66,2.9,-0.05,5.93,98.71
13,모두투어,여행사,13년03월(1Q),28200,820,365,48,42,33,4902,3.84,79.07,9.98,13.14,21.34,98.94
12,모두투어,여행사,12년12월(4Q),30100,842,343,53,36,115,4958,4.05,76.69,4.76,15.33,24.7966666666667,98.67
12,모두투어,여행사,12년09월(3Q),25300,809,392,76,65,44,4712,3.58,68.24,7.84,19.5,33.49,100
12,모두투어,여행사,12년06월(2Q),19800,744,285,28,23,49,4368,3.02,79.52,10.39,9.91,12.67,100
12,모두투어,여행사,12년03월(1Q),30000,722,325,59,51,33,4246,3.14,80.26,-3.95,18.24,28.23,100
19,미래에셋대우,증권,19년09월(3Q),7500,91562,4531,1715,1377,-3245,11269,0.67,1383.04,22.64,4.3,6.14,11.36
19,미래에셋대우,증권,19년06월(2Q),8180,87879,5585,2618,2194,-12437,10816,0.76,1420.94,10.06,6.13,10.19,13.07
19,미래에셋대우,증권,19년03월(1Q),7330,84791,4929,1420,1682,462,10438,0.7,1413.4,0.34,3.03,7.99,10.51
18,미래에셋대우,증권,18년12월(4Q),6530,83524,2590,-141,277,-25705,10310,0.63,1313.8,-39.82,-0.4,1.35,7.45
18,미래에셋대우,증권,18년09월(3Q),8470,82688,3694,988,765,-6805,10207,0.83,1199.29,-17.08,4.14,3.59,15.48
18,미래에셋대우,증권,18년06월(2Q),8520,82538,5074,2130,1571,-22404,10192,0.84,1140.64,14.4,5.23,7.65,12.46
18,미래에셋대우,증권,18년03월(1Q),9220,80806,4912,2146,2007,6158,9890,0.93,1074.81,25.14,6.34,10.35,14.5
17,미래에셋대우,증권,17년12월(4Q),9190,73845,4303,1407,969,-10723,10904,0.82,1127.25,834.79,4.95,5.29,15.15
17,미래에셋대우,증권,17년09월(3Q),9830,73324,4455,1688,1343,-27546,10826,0.89,1011.6,39.79,7.59,7.4,20.04
17,미래에셋대우,증권,17년06월(2Q),11050,72329,4436,1748,1636,1155,10680,1.01,862.25,45.62,8.19,9.36,20.77
17,미래에셋대우,증권,17년03월(1Q),9040,66612,3925,1435,1102,-4332,9882,0.89,789.92,209.76,4.63,6.63,12.67
16,미래에셋대우,증권,16년12월(4Q),7240,66658,460,-2104,-1567,69023,9889,0.72,759.13,-5.07,-11.17,-8.08,2.44
16,미래에셋대우,증권,16년09월(3Q),7810,43935,3187,938,667,-13529,13201,0.58,730.98,45.63,3.41,4.54,11.6
